0,1,2
"ADR S.p.A. ha rendicontato in conformità ai
GRI Standards per il periodo dal 01/01/2022 al
31/12/2022.",GRI 1: Foundation 2021,"Alla data di pubblicazione del presente Report non
sono disponibili GRI Sector Standard applicabili"
